PVT,corner,temp,vdd,code,f_hz,edges,idd_run_A,idd_dis_A,vbp,vbn,clk_dis_V,clk_hold_min_V,tstart_s,vmax,vmin
ff_27C_1.32V,mos_ff,27,1.32,8,11930326.890956862,12,4.40654e-05,3.99487e-05,0.931807,0.283693,1.32,1.32,3.960319801980198e-08,1.35482,-0.0357857
ff_27C_1.32V,mos_ff,27,1.32,16,21482277.121374864,12,7.68581e-05,7.12332e-05,0.891932,0.31711,1.32,1.32,2.2490915989159896e-08,1.36169,-0.0470099
ff_27C_1.32V,mos_ff,27,1.32,32,40610786.22482137,12,0.000140593,0.000132369,0.838473,0.360469,1.32,1.32,1.23029394160584e-08,1.35592,-0.0409421
ff_27C_1.32V,mos_ff,27,1.32,64,77303648.73222046,12,0.000261986,0.000249042,0.767922,0.415795,1.32,1.32,6.752268253968257e-09,1.35123,-0.024568
ff_27C_1.32V,mos_ff,27,1.32,128,139899272.52378276,12,0.000482019,0.000461748,0.67674,0.484847,1.32,1.32,3.905481481481481e-09,1.33252,-0.00356085
ff_27C_1.32V,mos_ff,27,1.32,255,226449275.3623186,12,0.000847153,0.000817202,0.564135,0.566918,1.32,1.32,2.4984072289156627e-09,1.32735,-0.00813595
ff_125C_1.08V,mos_ff,125,1.08,0,1767408.9784376086,12,6.81267e-06,5.30554e-06,0.875249,0.110626,1.07999,1.07999,2.549384210526317e-07,1.09069,-0.0119059
ff_125C_1.08V,mos_ff,125,1.08,1,2449779.5198432207,12,8.94501e-06,7.28459e-06,0.858959,0.125164,1.07999,1.07999,1.8426282758620685e-07,1.09381,-0.0135354
ff_125C_1.08V,mos_ff,125,1.08,2,3136762.8607277265,12,1.10405e-05,9.2566e-06,0.846189,0.136665,1.07999,1.07999,1.4463148717948717e-07,1.09554,-0.018815
ff_125C_1.08V,mos_ff,125,1.08,4,4516915.849857712,12,1.51737e-05,1.31815e-05,0.826425,0.154539,1.07999,1.07999,1.013025462184874e-07,1.09658,-0.0229571
ff_125C_1.08V,mos_ff,125,1.08,8,7296607.077708875,12,2.33946e-05,2.09623e-05,0.798325,0.179935,1.07999,1.07999,6.374319801980198e-08,1.0865,-0.0204466
ff_125C_1.08V,mos_ff,125,1.08,16,12898232.94208692,11,3.94657e-05,3.62753e-05,0.760801,0.213592,1.07999,1.07999,3.6859915989159884e-08,1.09674,-0.0236258
ff_125C_1.08V,mos_ff,125,1.08,32,24096385.54216871,11,7.05304e-05,6.60123e-05,0.712404,0.256403,1.07999,1.07999,2.0374239416058396e-08,1.09218,-0.0166632
ff_125C_1.08V,mos_ff,125,1.08,64,45647509.92833333,12,0.000129331,0.000122386,0.65105,0.309696,1.07999,1.07999,1.1214268253968254e-08,1.08538,-0.0128317
ff_125C_1.08V,mos_ff,125,1.08,128,82802020.36929713,12,0.000235545,0.000224933,0.57446,0.374792,1.07999,1.07999,6.456981481481483e-09,1.08271,-0.00137439
ff_125C_1.08V,mos_ff,125,1.08,255,135464643.72798687,12,0.000413097,0.000397799,0.482167,0.45115,1.07999,1.07999,4.087007228915663e-09,1.0842,-0.00251505
ff_125C_1.20V,mos_ff,125,1.2,0,1838573.2671446956,12,8.50321e-06,6.19499e-06,0.987427,0.117819,1.19999,1.19999,2.443784210526318e-07,1.21253,-0.0129156
