PVT,corner,temp,vdd,code,f_hz,edges,idd_run_A,idd_dis_A,vbp,vbn,clk_dis_V,clk_hold_min_V,tstart_s,vmax,vmin
ff_125C_1.32V,mos_ff,125,1.32,0,3349971.52524203,12,1.00377e-05,7.13346e-06,1.10018,0.124549,1.31999,1.31999,1.3957921052631586e-07,1.33592,-0.0171827
ff_125C_1.32V,mos_ff,125,1.32,1,4759864.819839115,12,1.29446e-05,1.00049e-05,1.08205,0.140965,1.31999,1.31999,9.893741379310342e-08,1.33937,-0.0254948
ff_125C_1.32V,mos_ff,125,1.32,2,6177033.788374813,12,1.61656e-05,1.28686e-05,1.06789,0.153827,1.31999,1.31999,7.660774358974358e-08,1.33902,-0.0266908
ff_125C_1.32V,mos_ff,125,1.32,4,9025270.758122722,12,2.21057e-05,1.85754e-05,1.046,0.173732,1.31999,1.31999,5.2839773109243704e-08,1.34026,-0.0404508
ff_125C_1.32V,mos_ff,125,1.32,8,14779781.259237371,11,3.40901e-05,2.99144e-05,1.01468,0.202053,1.31999,1.31999,3.2657099009900996e-08,1.35215,-0.0442416
ff_125C_1.32V,mos_ff,125,1.32,16,26499894.000423986,12,5.79599e-05,5.23237e-05,0.972338,0.239922,1.31999,1.31999,1.852515799457994e-08,1.34795,-0.0443999
ff_125C_1.32V,mos_ff,125,1.32,32,50614971.90869063,12,0.000104281,9.61458e-05,0.916737,0.288843,1.31999,1.31999,9.971319708029195e-09,1.33534,-0.00401787
ff_125C_1.32V,mos_ff,125,1.32,64,99910080.92716561,12,0.000192925,0.000180065,0.844742,0.350934,1.31999,1.31999,5.248684126984127e-09,1.32331,-0.0117638
ff_125C_1.32V,mos_ff,125,1.32,128,193348801.23743278,12,0.000355099,0.000334635,0.752773,0.428401,1.31999,1.31999,2.8583407407407405e-09,1.32543,-0.00289386
ff_125C_1.32V,mos_ff,125,1.32,255,337381916.32928485,12,0.000630853,0.000599022,0.639094,0.521389,1.31999,1.31999,1.7289836144578324e-09,1.32833,-0.00520178
sf_-40C_1.08V,mos_sf,-40,1.08,0,4305519.67622492,12,5.67311e-06,5.28613e-06,0.718768,0.335519,1.08,1.08,1.1511421052631583e-07,1.0882,-0.0149177
sf_-40C_1.08V,mos_sf,-40,1.08,1,6480881.399870367,12,8.44692e-06,7.91967e-06,0.705872,0.347417,1.08,1.08,7.757341379310344e-08,1.09979,-0.0194814
sf_-40C_1.08V,mos_sf,-40,1.08,2,8650519.031141853,12,1.1214e-05,1.05491e-05,0.696049,0.356354,1.08,1.08,5.877674358974356e-08,1.09818,-0.0229396
sf_-40C_1.08V,mos_sf,-40,1.08,4,12951690.195570568,12,1.67381e-05,1.57971e-05,0.68098,0.369836,1.08,1.08,4.012177310924371e-08,1.08444,-0.0234153
sf_-40C_1.08V,mos_sf,-40,1.08,8,21427040.9256482,12,2.76782e-05,2.62551e-05,0.65935,0.388717,1.08,1.08,2.4910099009900973e-08,1.09744,-0.02261
sf_-40C_1.08V,mos_sf,-40,1.08,16,37724460.54021429,12,4.93949e-05,4.70295e-05,0.629574,0.4139,1.08,1.08,1.4625957994579943e-08,1.09746,-0.0187084
sf_-40C_1.08V,mos_sf,-40,1.08,32,67658998.64681989,12,9.21226e-05,8.799e-05,0.589417,0.446662,1.08,1.08,8.433519708029196e-09,1.08964,-0.0188488
sf_-40C_1.08V,mos_sf,-40,1.08,64,118807175.95342775,12,0.000174318,0.000167176,0.536057,0.488593,1.08,1.08,4.943284126984127e-09,1.09217,-0.00792414
sf_-40C_1.08V,mos_sf,-40,1.08,128,197706603.40055287,12,0.000325092,0.000313336,0.466988,0.540831,1.08,1.08,3.0464407407407407e-09,1.09816,-0.0120858
sf_-40C_1.08V,mos_sf,-40,1.08,255,298373862.4496492,12,0.000577067,0.00055871,0.382547,0.602116,1.08,1.08,2.056383614457831e-09,1.10514,-0.0164206
sf_-40C_1.20V,mos_sf,-40,1.2,0,4705882.352941175,12,7.43409e-06,6.69176e-06,0.831376,0.342707,1.2,1.2,1.0418721052631586e-07,1.22085,-0.0148038
sf_-40C_1.20V,mos_sf,-40,1.2,1,7118957.784580328,12,1.08668e-05,1.00271e-05,0.817846,0.355135,1.2,1.2,6.912341379310344e-08,1.2014,-0.0200744
sf_-40C_1.20V,mos_sf,-40,1.2,2,9515653.249595605,12,1.44275e-05,1.33578e-05,0.807448,0.364539,1.2,1.2,5.2404743589743585e-08,1.22652,-0.0206643
sf_-40C_1.20V,mos_sf,-40,1.2,4,14376078.205865376,12,2.1334e-05,2.00073e-05,0.791355,0.378834,1.2,1.2,3.51657731092437e-08,1.20508,-0.00552553
sf_-40C_1.20V,mos_sf,-40,1.2,8,24032684.450853154,12,3.53068e-05,3.32649e-05,0.768012,0.399037,1.2,1.2,2.1506099009900977e-08,1.22571,-0.0343314
sf_-40C_1.20V,mos_sf,-40,1.2,16,43200276.4817695,12,6.29789e-05,5.96314e-05,0.735521,0.426255,1.2,1.2,1.238655799457995e-08,1.22355,-0.0277974
sf_-40C_1.20V,mos_sf,-40,1.2,32,79916886.4381042,12,0.000117562,0.000111765,0.691231,0.462037,1.2,1.2,6.982819708029195e-09,1.20889,-0.0136561
sf_-40C_1.20V,mos_sf,-40,1.2,64,144990575.61258548,12,0.000223206,0.000213202,0.631658,0.508398,1.2,1.2,4.0082841269841286e-09,1.21047,-0.0145645
sf_-40C_1.20V,mos_sf,-40,1.2,128,247096614.77637696,12,0.000419114,0.00040238,0.553407,0.56704,1.2,1.2,2.4388407407407413e-09,1.21538,-0.00951234
sf_-40C_1.20V,mos_sf,-40,1.2,255,379276340.74186397,12,0.000749361,0.000723636,0.456203,0.637061,1.2,1.2,1.6314636144578312e-09,1.22192,-0.0134571
sf_-40C_1.32V,mos_sf,-40,1.32,0,5002501.250625302,12,9.36826e-06,8.14974e-06,0.944938,0.348986,1.32,1.32,9.583821052631579e-08,1.34106,-0.0165633
sf_-40C_1.32V,mos_sf,-40,1.32,1,7600516.835144781,12,1.36529e-05,1.2213e-05,0.930789,0.361926,1.32,1.32,6.448741379310342e-08,1.34571,-0.0190555
sf_-40C_1.32V,mos_sf,-40,1.32,2,10154346.060113743,12,1.79304e-05,1.62711e-05,0.919835,0.371778,1.32,1.32,4.84237435897436e-08,1.35073,-0.0257306
sf_-40C_1.32V,mos_sf,-40,1.32,4,15332720.024532365,12,2.63812e-05,2.43742e-05,0.902764,0.38684,1.32,1.32,3.2419773109243684e-08,1.3584,-0.0355581
sf_-40C_1.32V,mos_sf,-40,1.32,8,25793139.025019366,12,4.33962e-05,4.05354e-05,0.877797,0.408284,1.32,1.32,1.963809900990099e-08,1.36049,-0.043858
sf_-40C_1.32V,mos_sf,-40,1.32,16,46849379.24572503,12,7.73022e-05,7.27012e-05,0.842761,0.437391,1.32,1.32,1.117475799457995e-08,1.35355,-0.0381927
sf_-40C_1.32V,mos_sf,-40,1.32,32,88526912.18130314,12,0.000144115,0.000136423,0.794613,0.475962,1.32,1.32,6.165919708029194e-09,1.33883,-0.0226584
sf_-40C_1.32V,mos_sf,-40,1.32,64,165975103.73443976,12,0.00027436,0.000261006,0.729223,0.526432,1.32,1.32,3.4477841269841283e-09,1.32986,-0.0141698
sf_-40C_1.32V,mos_sf,-40,1.32,128,291715285.8809805,12,0.000518132,0.000495495,0.642191,0.591166,1.32,1.32,2.0573407407407405e-09,1.33424,-0.00820864
sf_-40C_1.32V,mos_sf,-40,1.32,255,457456541.6285445,12,0.000932791,0.000898008,0.53243,0.669796,1.32,1.32,1.359883614457832e-09,1.34006,-0.0116778
sf_27C_1.08V,mos_sf,27,1.08,0,3199795.2131063556,12,4.70773e-06,4.24193e-06,0.77194,0.2746,1.08,1.08,1.5182521052631583e-07,1.08175,-0.0160288
sf_27C_1.08V,mos_sf,27,1.08,1,4873056.868573655,12,6.93453e-06,6.35191e-06,0.756473,0.288829,1.08,1.08,1.0045941379310345e-07,1.10016,-0.0208342
sf_27C_1.08V,mos_sf,27,1.08,2,6558667.278808972,12,9.14757e-06,8.45779e-06,0.744899,0.299391,1.08,1.08,7.53847435897436e-08,1.09905,-0.0221131
sf_27C_1.08V,mos_sf,27,1.08,4,9959167.413604204,12,1.35672e-05,1.26587e-05,0.72748,0.315119,1.08,1.08,5.046777310924369e-08,1.09899,-0.0160805
sf_27C_1.08V,mos_sf,27,1.08,8,16775708.773695663,12,2.23637e-05,2.10215e-05,0.703115,0.336745,1.08,1.08,3.064609900990099e-08,1.09861,-0.0183466
sf_27C_1.08V,mos_sf,27,1.08,16,30296603.750719618,12,3.97658e-05,3.76021e-05,0.670545,0.36497,1.08,1.08,1.7542057994579946e-08,1.09135,-0.0103497
sf_27C_1.08V,mos_sf,27,1.08,32,56129321.957790814,12,7.39769e-05,7.01802e-05,0.627872,0.400885,1.08,1.08,9.873519708029194e-09,1.08573,-0.0160139
sf_27C_1.08V,mos_sf,27,1.08,64,101626016.26016246,12,0.000139274,0.000132863,0.572569,0.445968,1.08,1.08,5.678684126984128e-09,1.08838,-0.0048027
sf_27C_1.08V,mos_sf,27,1.08,128,172443524.74564546,12,0.00025899,0.000248316,0.502228,0.501445,1.08,1.08,3.4603407407407415e-09,1.09265,-0.0076779
sf_27C_1.08V,mos_sf,27,1.08,255,264473301.4202213,12,0.000459926,0.000443632,0.416724,0.566504,1.08,1.08,2.3076836144578324e-09,1.09802,-0.0112184
sf_27C_1.20V,mos_sf,27,1.2,0,3477897.9584739013,12,6.09702e-06,5.34416e-06,0.883208,0.282924,1.2,1.2,1.3784021052631582e-07,1.22044,-0.0156278
sf_27C_1.20V,mos_sf,27,1.2,1,5292685.508627093,12,8.95676e-06,8.00416e-06,0.867183,0.29764,1.2,1.2,9.140941379310346e-08,1.22389,-0.0196567
sf_27C_1.20V,mos_sf,27,1.2,2,7131141.695785521,12,1.17576e-05,1.06596e-05,0.855095,0.308637,1.2,1.2,6.834174358974358e-08,1.22083,-0.0266176
sf_27C_1.20V,mos_sf,27,1.2,4,10828370.33026529,12,1.7345e-05,1.59586e-05,0.836752,0.325128,1.2,1.2,4.5608773109243684e-08,1.22803,-0.0314326
sf_27C_1.20V,mos_sf,27,1.2,8,18315018.31501836,12,2.85022e-05,2.65142e-05,0.810813,0.348021,1.2,1.2,2.748309900990098e-08,1.20631,-0.0326107
sf_27C_1.20V,mos_sf,27,1.2,16,33447053.31460302,12,5.05426e-05,4.74709e-05,0.775708,0.37823,1.2,1.2,1.5525257994579947e-08,1.22507,-0.0254872
sf_27C_1.20V,mos_sf,27,1.2,32,63371356.14702155,12,9.39015e-05,8.87684e-05,0.729126,0.417129,1.2,1.2,8.531619708029193e-09,1.2135,-0.0188033
sf_27C_1.20V,mos_sf,27,1.2,64,118764845.60570082,12,0.000177462,0.000168679,0.667952,0.466602,1.2,1.2,4.772384126984127e-09,1.2081,-0.0104088
sf_27C_1.20V,mos_sf,27,1.2,128,208420175.0729476,12,0.000331669,0.000317057,0.589048,0.52835,1.2,1.2,2.8429407407407416e-09,1.21172,-0.00663368
sf_27C_1.20V,mos_sf,27,1.2,255,327364389.30173105,12,0.00059299,0.000570312,0.491742,0.60187,1.2,1.2,1.869353614457831e-09,1.21658,-0.00978102
sf_27C_1.32V,mos_sf,27,1.32,0,3714848.2484490504,12,7.81418e-06,6.50523e-06,0.995549,0.290248,1.32,1.32,1.2842821052631584e-07,1.33371,-0.0161836
sf_27C_1.32V,mos_sf,27,1.32,1,5638885.7561746,12,1.12926e-05,9.74464e-06,0.978966,0.305447,1.32,1.32,8.517641379310346e-08,1.34537,-0.0209342
sf_27C_1.32V,mos_sf,27,1.32,2,7579202.667879351,12,1.47053e-05,1.2979e-05,0.966371,0.31687,1.32,1.32,6.381374358974358e-08,1.35101,-0.0282071
sf_27C_1.32V,mos_sf,27,1.32,4,11499540.018399274,12,2.14614e-05,1.94348e-05,0.947124,0.334103,1.32,1.32,4.26107731092437e-08,1.35681,-0.03693
sf_27C_1.32V,mos_sf,27,1.32,8,19466614.755693957,12,3.50395e-05,3.23005e-05,0.91966,0.358212,1.32,1.32,2.553309900990099e-08,1.33471,-0.0371702
sf_27C_1.32V,mos_sf,27,1.32,16,35693889.2061679,12,6.19476e-05,5.78677e-05,0.882125,0.390305,1.32,1.32,1.4305157994579947e-08,1.3503,-0.0360326
sf_27C_1.32V,mos_sf,27,1.32,32,68563592.7322592,12,0.0001151,0.000108358,0.83182,0.432023,1.32,1.32,7.738119708029194e-09,1.34303,-0.0143922
sf_27C_1.32V,mos_sf,27,1.32,64,131926121.3720318,12,0.000218106,0.000206502,0.765037,0.485657,1.32,1.32,4.2202841269841274e-09,1.32802,-0.0192194
sf_27C_1.32V,mos_sf,27,1.32,128,239520958.08383256,12,0.000409609,0.000390048,0.677829,0.55345,1.32,1.32,2.4498407407407405e-09,1.33149,-0.00604509
sf_27C_1.32V,mos_sf,27,1.32,255,386428626.6326611,12,0.000736214,0.000705828,0.568861,0.635307,1.32,1.32,1.5832636144578322e-09,1.33603,-0.00898258
sf_125C_1.08V,mos_sf,125,1.08,0,2064921.1200132116,9,3.97038e-06,3.2563e-06,0.873214,0.173312,1.08,1.08,2.2783821052631586e-07,1.09514,-0.0167856
sf_125C_1.08V,mos_sf,125,1.08,1,3122560.49960968,9,5.61105e-06,4.81044e-06,0.85425,0.19065,1.08,1.08,1.5180541379310344e-07,1.09256,-0.00755479
sf_125C_1.08V,mos_sf,125,1.08,2,4199122.383421863,9,7.25358e-06,6.36137e-06,0.840188,0.203525,1.08,1.08,1.1349174358974358e-07,1.09682,-0.0198911
sf_125C_1.08V,mos_sf,125,1.08,4,6391001.469930333,9,1.05325e-05,9.45488e-06,0.81933,0.222621,1.08,1.08,7.536877310924371e-08,1.09375,-0.0187538
sf_125C_1.08V,mos_sf,125,1.08,8,10882576.994232226,9,1.70395e-05,1.56123e-05,0.790845,0.248633,1.08,1.08,4.4960099009900997e-08,1.09736,-0.020621
sf_125C_1.08V,mos_sf,125,1.08,16,20103937.356131196,9,2.99302e-05,2.78187e-05,0.753958,0.282095,1.08,1.08,2.494315799457994e-08,1.08774,-0.017136
sf_125C_1.08V,mos_sf,125,1.08,32,38857586.94385081,9,5.51768e-05,5.1811e-05,0.707234,0.323981,1.08,1.08,1.3378319708029194e-08,1.08338,-0.0117213
sf_125C_1.08V,mos_sf,125,1.08,64,75111728.69643605,9,0.000103643,9.80995e-05,0.648405,0.375842,1.08,1.08,7.251684126984128e-09,1.08517,-0.00213768
sf_125C_1.08V,mos_sf,125,1.08,128,136986301.36986315,11,0.000193739,0.000184146,0.574932,0.43927,1.08,1.08,4.17914074074074e-09,1.0877,-0.00379281
sf_125C_1.08V,mos_sf,125,1.08,255,222679953.23720965,11,0.000347425,0.000332955,0.48587,0.51415,1.08,1.08,2.6718436144578313e-09,1.09108,-0.00611649
sf_125C_1.20V,mos_sf,125,1.2,0,2252150.804017839,9,5.12008e-06,4.03151e-06,0.982949,0.182912,1.2,1.2,2.0801621052631588e-07,1.21596,-0.0164665
sf_125C_1.20V,mos_sf,125,1.2,1,3401013.5020235977,10,7.23753e-06,5.97069e-06,0.963442,0.200799,1.2,1.2,1.3880941379310342e-07,1.20474,-0.0240229
sf_125C_1.20V,mos_sf,125,1.2,2,4566001.552440515,10,9.30537e-06,7.90628e-06,0.948917,0.214131,1.2,1.2,1.039417435897436e-07,1.2005,-0.027041
sf_125C_1.20V,mos_sf,125,1.2,4,6930967.563071809,10,1.34041e-05,1.17681e-05,0.927248,0.234004,1.2,1.2,6.909777310924369e-08,1.21849,-0.022317
sf_125C_1.20V,mos_sf,125,1.2,8,11764705.882352967,10,2.15549e-05,1.94589e-05,0.897397,0.261285,1.2,1.2,4.1284099009900984e-08,1.21972,-0.0294108
sf_125C_1.20V,mos_sf,125,1.2,16,21715526.601520102,10,3.76631e-05,3.47216e-05,0.858294,0.296734,1.2,1.2,2.2859657994579946e-08,1.21819,-0.0199997
sf_125C_1.20V,mos_sf,125,1.2,32,42215467.7473827,10,6.92774e-05,6.47889e-05,0.808115,0.341622,1.2,1.2,1.21469197080292e-08,1.20722,-0.0147936
sf_125C_1.20V,mos_sf,125,1.2,64,83132429.96092771,11,0.000130675,0.000123041,0.744062,0.397903,1.2,1.2,6.449284126984127e-09,1.20519,-0.00357938
sf_125C_1.20V,mos_sf,125,1.2,128,156421085.56233388,12,0.000244628,0.000231968,0.662948,0.467635,1.2,1.2,3.6145407407407417e-09,1.20775,-0.00354579
sf_125C_1.20V,mos_sf,125,1.2,255,262508531.52727467,12,0.000440885,0.000421579,0.563271,0.551032,1.2,1.2,2.255703614457831e-09,1.21112,-0.00584902
sf_125C_1.32V,mos_sf,125,1.32,0,2427655.8555059237,10,6.51199e-06,4.86114e-06,1.09379,0.191529,1.32,1.32,1.922452105263158e-07,1.33289,-0.0182997
sf_125C_1.32V,mos_sf,125,1.32,1,3659384.4915285246,10,9.04636e-06,7.21248e-06,1.07375,0.209945,1.32,1.32,1.2867441379310344e-07,1.34234,-0.0254064
sf_125C_1.32V,mos_sf,125,1.32,2,4903883.8760298155,10,1.1537e-05,9.55982e-06,1.05877,0.223723,1.32,1.32,9.630974358974358e-08,1.34657,-0.0307626
sf_125C_1.32V,mos_sf,125,1.32,4,7418947.9931745855,10,1.65361e-05,1.42441e-05,1.0363,0.244359,1.32,1.32,6.42277731092437e-08,1.34354,-0.0372252
sf_125C_1.32V,mos_sf,125,1.32,8,12540757.461750707,10,2.64341e-05,2.35765e-05,1.0051,0.272881,1.32,1.32,3.8542099009901e-08,1.34311,-0.0378807
sf_125C_1.32V,mos_sf,125,1.32,16,23072840.958907302,10,4.6003e-05,4.21116e-05,0.96382,0.310263,1.32,1.32,2.136115799457994e-08,1.32202,-0.0199346
sf_125C_1.32V,mos_sf,125,1.32,32,44921611.7874309,10,8.45322e-05,7.86871e-05,0.91027,0.358057,1.32,1.32,1.1308719708029198e-08,1.33252,-0.0182685
sf_125C_1.32V,mos_sf,125,1.32,64,89509488.00572859,11,0.000159333,0.000149786,0.841125,0.418613,1.32,1.32,5.9147841269841265e-09,1.32518,-0.00955408
sf_125C_1.32V,mos_sf,125,1.32,128,172681747.53928542,12,0.000299619,0.000283414,0.752501,0.49449,1.32,1.32,3.2368407407407412e-09,1.32781,-0.00329054
sf_125C_1.32V,mos_sf,125,1.32,255,298480733.0686801,12,0.000543157,0.00051731,0.64227,0.586284,1.32,1.32,1.973053614457832e-09,1.33127,-0.00559865
fs_-40C_1.08V,mos_fs,-40,1.08,0,5278437.5824755775,12,6.78449e-06,6.34006e-06,0.665553,0.281226,1.08,1.08,9.748121052631583e-08,1.09952,-0.0138911
fs_-40C_1.08V,mos_fs,-40,1.08,1,7865963.973884974,12,1.00726e-05,9.46942e-06,0.652335,0.293503,1.08,1.08,6.575441379310346e-08,1.09184,-0.018708
fs_-40C_1.08V,mos_fs,-40,1.08,2,10472300.764477966,12,1.33967e-05,1.26084e-05,0.642194,0.302739,1.08,1.08,5.012074358974359e-08,1.10584,-0.0216564
fs_-40C_1.08V,mos_fs,-40,1.08,4,15578750.584203174,12,1.98885e-05,1.88047e-05,0.626538,0.316682,1.08,1.08,3.4403773109243684e-08,1.1045,-0.0235338
fs_-40C_1.08V,mos_fs,-40,1.08,8,25471217.524197556,12,3.27532e-05,3.10376e-05,0.603937,0.336183,1.08,1.08,2.1552099009900977e-08,1.10303,-0.0223447
fs_-40C_1.08V,mos_fs,-40,1.08,16,44052863.43612333,12,5.78995e-05,5.49188e-05,0.572787,0.362048,1.08,1.08,1.2848857994579948e-08,1.10322,-0.0181606
fs_-40C_1.08V,mos_fs,-40,1.08,32,76946752.84703006,12,0.000106111,0.00010189,0.53111,0.395256,1.08,1.08,7.576919708029199e-09,1.09277,-0.0194166
fs_-40C_1.08V,mos_fs,-40,1.08,64,130650640.18813698,12,0.000195418,0.000185654,0.476773,0.436822,1.08,1.07997,4.580884126984128e-09,1.09213,-0.0103816
fs_-40C_1.08V,mos_fs,-40,1.08,128,209292591.0422775,12,0.000351077,0.000327635,0.408386,0.487079,1.08,1.07986,2.9267407407407416e-09,1.09779,-0.0149985
fs_-40C_1.08V,mos_fs,-40,1.08,255,304553068.3721635,12,0.000595492,0.00058162,0.327801,0.543915,1.08,1.07998,2.026513614457832e-09,1.10387,-0.0196664
fs_-40C_1.20V,mos_fs,-40,1.2,0,5734602.592040377,12,8.60675e-06,7.8682e-06,0.77861,0.288062,1.2,1.2,8.871121052631589e-08,1.22526,-0.0177348
fs_-40C_1.20V,mos_fs,-40,1.2,1,8628127.696289903,12,1.28094e-05,1.17829e-05,0.7647,0.300885,1.2,1.2,5.9495413793103425e-08,1.22656,-0.019491
fs_-40C_1.20V,mos_fs,-40,1.2,2,11496895.8381237,12,1.67971e-05,1.56625e-05,0.753934,0.310599,1.2,1.2,4.48337435897436e-08,1.23113,-0.0217595
fs_-40C_1.20V,mos_fs,-40,1.2,4,17214666.89619554,12,2.49872e-05,2.34359e-05,0.737171,0.325373,1.2,1.2,3.04007731092437e-08,1.23797,-0.0310241
fs_-40C_1.20V,mos_fs,-40,1.2,8,28473804.10022778,12,4.11494e-05,3.87628e-05,0.712717,0.346234,1.2,1.2,1.8794099009900986e-08,1.23501,-0.0181029
fs_-40C_1.20V,mos_fs,-40,1.2,16,50474459.92327877,12,7.27858e-05,6.90255e-05,0.67862,0.37421,1.2,1.2,1.0941157994579945e-08,1.20309,-0.0281201
fs_-40C_1.20V,mos_fs,-40,1.2,32,91132780.46113208,12,0.000134132,0.000128183,0.632446,0.410573,1.2,1.2,6.292919708029199e-09,1.22225,-0.0195558
fs_-40C_1.20V,mos_fs,-40,1.2,64,159795461.80888456,12,0.000249051,0.000231872,0.571452,0.456692,1.2,1.19993,3.7304841269841286e-09,1.21044,-0.0151927
fs_-40C_1.20V,mos_fs,-40,1.2,128,261711593.82360697,12,0.000451732,0.000431072,0.493501,0.513316,1.2,1.19996,2.3409407407407415e-09,1.21509,-0.0119154
fs_-40C_1.20V,mos_fs,-40,1.2,255,387506781.36867493,12,0.000775782,0.000749386,0.399903,0.57857,1.2,1.2,1.6105836144578324e-09,1.22095,-0.0162376
fs_-40C_1.32V,mos_fs,-40,1.32,0,5962318.149296423,12,1.07648e-05,9.4349e-06,0.892519,0.294059,1.32,1.32,8.344021052631587e-08,1.34703,-0.0152984
fs_-40C_1.32V,mos_fs,-40,1.32,1,9015506.671474954,12,1.56059e-05,1.41353e-05,0.877949,0.307395,1.32,1.32,5.531741379310345e-08,1.34785,-0.0183921
fs_-40C_1.32V,mos_fs,-40,1.32,2,12077294.685990358,12,2.06069e-05,1.88077e-05,0.866593,0.317557,1.32,1.32,4.165074358974357e-08,1.35433,-0.0255214
fs_-40C_1.32V,mos_fs,-40,1.32,4,18261504.74799122,12,3.02875e-05,2.81354e-05,0.848795,0.333099,1.32,1.32,2.8212773109243705e-08,1.36247,-0.0312431
fs_-40C_1.32V,mos_fs,-40,1.32,8,30459945.172098584,12,4.98957e-05,4.66699e-05,0.822621,0.355207,1.32,1.32,1.723609900990098e-08,1.37222,-0.0457636
fs_-40C_1.32V,mos_fs,-40,1.32,16,54728546.40980714,12,8.83165e-05,8.30752e-05,0.785805,0.385114,1.32,1.32,9.907057994579945e-09,1.35949,-0.0419754
fs_-40C_1.32V,mos_fs,-40,1.32,32,101296596.43435957,12,0.000163224,0.000153806,0.735465,0.42437,1.32,1.31999,5.573519708029196e-09,1.35396,-0.0265777
fs_-40C_1.32V,mos_fs,-40,1.32,64,183621006.24311483,12,0.000304661,0.00028708,0.668211,0.474732,1.32,1.31997,3.205184126984129e-09,1.32987,-0.0114817
fs_-40C_1.32V,mos_fs,-40,1.32,128,309789343.24659413,12,0.000557577,0.000533811,0.581085,0.537413,1.32,1.32,1.972140740740741e-09,1.33403,-0.0103707
fs_-40C_1.32V,mos_fs,-40,1.32,255,468077139.1125239,12,0.000966888,0.000931245,0.474716,0.61089,1.32,1.32,1.3420836144578316e-09,1.33928,-0.0141439
fs_27C_1.08V,mos_fs,27,1.08,0,3995046.142782952,12,5.57469e-06,5.04863e-06,0.716797,0.220841,1.08,1.08,1.2542621052631588e-07,1.09943,-0.0153275
fs_27C_1.08V,mos_fs,27,1.08,1,6066488.7163309585,12,8.20709e-06,7.53089e-06,0.701154,0.235335,1.08,1.08,8.346341379310345e-08,1.10302,-0.0192674
fs_27C_1.08V,mos_fs,27,1.08,2,8134710.811030661,12,1.08228e-05,9.99951e-06,0.689369,0.24611,1.08,1.08,6.291974358974357e-08,1.09445,-0.0226286
fs_27C_1.08V,mos_fs,27,1.08,4,12235409.274440233,12,1.59548e-05,1.48992e-05,0.671526,0.262166,1.08,1.08,4.2574773109243685e-08,1.10384,-0.0222173
fs_27C_1.08V,mos_fs,27,1.08,8,20296326.3649279,12,2.61144e-05,2.45775e-05,0.646415,0.284224,1.08,1.08,2.624609900990098e-08,1.10201,-0.00334138
fs_27C_1.08V,mos_fs,27,1.08,16,35760263.19553719,12,4.59182e-05,4.35255e-05,0.612756,0.312882,1.08,1.08,1.5369857994579948e-08,1.0962,-0.0122644
fs_27C_1.08V,mos_fs,27,1.08,32,64098455.227229096,12,8.38614e-05,7.97291e-05,0.568849,0.348975,1.08,1.08,8.892719708029198e-09,1.08727,-0.0156401
fs_27C_1.08V,mos_fs,27,1.08,64,111607142.85714258,12,0.00015409,0.000147359,0.512689,0.393526,1.08,1.08,5.281984126984128e-09,1.08831,-0.00664184
fs_27C_1.08V,mos_fs,27,1.08,128,181917409.49608836,12,0.000277081,0.000267848,0.442751,0.447107,1.08,1.08,3.3285407407407416e-09,1.09219,-0.0100607
fs_27C_1.08V,mos_fs,27,1.08,255,269186249.9663518,12,0.000473322,0.00045774,0.360275,0.508089,1.08,1.08,2.2852736144578323e-09,1.09685,-0.0139666
fs_27C_1.20V,mos_fs,27,1.2,0,4214075.010535198,12,7.17435e-06,6.24594e-06,0.82861,0.228737,1.2,1.2,1.1677521052631584e-07,1.22466,-0.016279
fs_27C_1.20V,mos_fs,27,1.2,1,6411078.343377384,12,1.03925e-05,9.32881e-06,0.812332,0.243747,1.2,1.2,7.731641379310344e-08,1.22394,-0.0212901
fs_27C_1.20V,mos_fs,27,1.2,2,8625150.940141495,12,1.36607e-05,1.23986e-05,0.799972,0.254978,1.2,1.2,5.809774358974361e-08,1.22685,-0.0259533
fs_27C_1.20V,mos_fs,27,1.2,4,13080444.735121008,12,2.00411e-05,1.85032e-05,0.781102,0.271831,1.2,1.2,3.8940773109243694e-08,1.22728,-0.0315317
fs_27C_1.20V,mos_fs,27,1.2,8,21978021.978022065,12,3.27944e-05,3.05854e-05,0.754254,0.295208,1.2,1.2,2.3739099009900995e-08,1.23103,-0.0327091
fs_27C_1.20V,mos_fs,27,1.2,16,39460184.67366429,12,5.77114e-05,5.42928e-05,0.71781,0.325938,1.2,1.2,1.3617557994579943e-08,1.22961,-0.0249687
fs_27C_1.20V,mos_fs,27,1.2,32,72695551.03227665,12,0.000105733,0.000100071,0.669651,0.365137,1.2,1.2,7.688919708029193e-09,1.21574,-0.00371693
fs_27C_1.20V,mos_fs,27,1.2,64,131095962.24436252,12,0.000195497,0.000185936,0.607234,0.414173,1.2,1.2,4.439084126984127e-09,1.20787,-0.00992299
fs_27C_1.20V,mos_fs,27,1.2,128,220555800.61755595,12,0.000354428,0.000340552,0.528379,0.474011,1.2,1.2,2.735940740740741e-09,1.21134,-0.00866779
fs_27C_1.20V,mos_fs,27,1.2,255,333789512.3335221,12,0.000611366,0.000586357,0.433804,0.543274,1.2,1.2,1.8512236144578321e-09,1.21573,-0.0122557
fs_27C_1.32V,mos_fs,27,1.32,0,4392515.154177279,12,8.90628e-06,7.49456e-06,0.941376,0.235717,1.32,1.32,1.1128221052631583e-07,1.34547,-0.0161501
