code,sample,isp_sigma_pct,isn_sigma_pct,mirror_ratio_x48,idac_A
16,92,5.55256214788562,11.721766687055494,1.150958821903301,4.98685312e-05
16,93,3.107062991746196,10.724634279060801,1.1196722682802427,4.96898134e-05
16,94,3.682634068220011,10.41252328304469,0.946030966231127,4.99255009e-05
16,95,5.48349183044367,20.43567432020439,1.0330303601091824,4.97116427e-05
16,96,4.947087477827482,12.42262138194381,1.1860258249053823,4.97696383e-05
16,97,4.406226646659869,16.864834585881066,1.1130423541851306,4.98805937e-05
16,98,5.157773769388155,8.353931135594538,1.1029949902630385,4.99478719e-05
16,99,4.579402499797945,12.546900628085167,1.172692715921475,5.0029403e-05
16,100,4.66220225432952,11.057592029129417,1.189497975486758,4.97674443e-05
16,101,5.081688428325037,14.138811934864027,1.0786746783573666,4.99057209e-05
16,102,4.376516993098596,11.46272194513496,1.0757735641552637,4.98518316e-05
16,103,6.0131845737004435,18.38915115867157,1.0845086990137536,4.99401613e-05
16,104,4.951291672535217,14.620380557383339,1.1184291824610861,4.99388669e-05
16,105,4.485563960360181,8.896217434508333,1.106736830464974,5.01018486e-05
16,106,3.878831662588984,12.5715542843335,1.1310957873373844,4.98625072e-05
16,107,4.240187182263506,10.152267310378749,1.064695141461474,4.98180798e-05
16,108,3.4148839131278366,10.529789063712478,1.003968326780623,4.97451674e-05
16,109,3.616407613023296,13.121329219291587,1.2008635462645292,4.98343653e-05
16,110,3.62608389839695,10.759999716227009,1.064850033608872,4.98832568e-05
16,111,3.9749233182793615,11.257555661840366,1.0605556995617236,4.99897569e-05
16,112,3.349326997241574,18.954723765313535,1.1299738657794465,5.0014501e-05
16,113,5.741854365216902,11.536202776384398,1.0994361510268755,4.98928815e-05
16,114,5.756972283747672,15.623133755796598,1.115050597515676,4.97781752e-05
16,115,4.489276524170415,11.95590615592667,1.0002753878005959,4.98612501e-05
16,116,4.597704411034984,13.996800437094201,1.1009164105549458,4.99245341e-05
16,117,3.258962846317026,11.982128008322443,1.1582245283018906,4.98977461e-05
16,118,3.8140707400375438,16.0782506152636,1.0466734300365312,4.988046e-05
16,119,3.776976636005466,9.186838640468025,1.0727415021156532,5.00551764e-05
16,120,5.128549021928259,11.537180459228031,1.1323027471533869,4.98728468e-05
16,121,4.6644169998676315,7.982453692795526,1.196579300361278,4.98607823e-05
16,122,4.441011881814102,14.057123784781274,1.1554276753726582,4.9795362e-05
16,123,6.351336225618013,10.576678193697049,1.1021961241321772,4.98389132e-05
16,124,5.492003237912352,12.264224774859922,1.0716577995813183,4.97646802e-05
16,125,3.003421950578196,14.094906370734389,1.101909018684459,4.99432985e-05
16,126,5.008283146330172,6.683065064775263,1.0176024839719648,4.98896452e-05
16,127,4.07622898695757,11.999199260022202,1.093689094807445,4.98002284e-05
16,128,5.173974044175493,10.311446655849453,1.1514019747088868,4.98536775e-05
16,129,5.8110354737715015,13.606857572137685,1.022043039919591,5.0089917e-05
16,130,4.117400833583628,11.485789065115421,1.1433345822178842,5.00769533e-05
16,131,3.672126735922722,16.632587602498354,1.0162347964694258,5.01277316e-05
16,132,3.120949546788326,7.916876205915621,1.0230923709846782,4.99487108e-05
16,133,5.19990655034238,15.07650892958146,1.173902750460234,5.00225956e-05
16,134,7.79701059110935,15.230181621742537,1.0859196965405484,5.00116636e-05
16,135,6.663774275506126,16.06127434316206,1.0872496965382439,4.99052177e-05
16,136,5.067435575860011,16.131995254983536,1.1612489977871092,4.98440755e-05
16,137,4.050559550523436,13.30201522683784,1.1912206836715562,4.98722752e-05
16,138,5.53912642923867,10.479567691110386,1.0683489725215232,4.99096878e-05
16,139,5.372056877190655,15.139830025006551,1.1184705918199176,4.99486383e-05
16,140,4.138881640471437,15.402508732150332,1.1658144028486987,4.99839202e-05
16,141,5.665992836649107,13.73390249264614,1.1672655241037444,4.98781983e-05
16,142,4.003485755476082,7.119108863768089,1.0186472172031171,5.00623782e-05
16,143,4.506324458619929,6.7964230507170775,1.0751721123016624,4.97423625e-05
16,144,3.9670704502854073,12.709101343311069,1.1005457579343334,4.99824158e-05
16,145,4.053181515583356,10.971495427200285,1.0635626168119923,4.99624965e-05
16,146,5.830327645479503,15.938114365381058,1.031278940872764,4.99886229e-05
16,147,4.898496315584382,9.328716350408076,1.2186943484172095,4.99018152e-05
16,148,3.63335960377676,14.638860969598545,1.0935643240687862,4.97147096e-05
16,149,5.002874861992447,6.680215963344174,1.0834015171924698,5.01826245e-05
16,150,5.7634333137781635,8.85958494538113,1.0338403211567262,4.99997873e-05
16,151,4.241895851276033,9.129314274197366,1.068249587778563,4.98186124e-05
16,152,5.295199919374286,12.126400874677929,1.0717797064956587,4.99902384e-05
16,153,4.344521391091725,14.04215239200682,1.0837897629158082,4.97835976e-05
16,154,4.061958233350994,13.220862742864234,1.0566613311564923,4.978468e-05
16,155,5.864392500046786,10.421733781726937,1.1337115259747441,4.96928054e-05
16,156,4.05853449288229,9.489532041371906,1.0747748727946906,4.97986682e-05
16,157,3.957970587439074,6.974328160084255,1.0703297370085616,5.00150046e-05
16,158,4.286662794642414,19.12101100272047,1.0583368851041286,4.9652228e-05
16,159,3.3466136263715858,12.089191086298863,1.1681473881253557,5.01441102e-05
16,160,4.066983432039253,12.438298587933186,1.0107829609716146,4.9777181e-05
16,161,3.9570526699859134,12.425925287252271,1.1426625768248728,4.98257578e-05
16,162,5.113438082808481,11.37501373346124,1.0434418132402028,4.98314034e-05
16,163,4.9508992201596165,14.444987852429389,1.1762720899638626,4.98204131e-05
